t,ax,ay,az,gx,gy,gz
2.35625,-367,352,-39,-3,7,1
2.35634,-405,343,21,-3,7,1
2.35637,-405,343,21,-3,7,1
2.35641,-405,343,21,-3,7,1
2.35644,-406,328,93,-3,7,1
2.35654,-406,328,93,-3,7,1
2.35658,-396,316,155,-3,7,1
2.40949,-404,333,80,-3,7,1
2.40990,-404,333,80,-3,7,1
2.41005,-404,333,80,-3,7,1
2.41007,-417,338,19,-3,7,1
2.41009,-417,338,19,-3,7,1
2.41010,-399,339,-84,-3,7,1
2.41017,-399,339,-84,-3,7,1
2.41021,-399,339,-84,-3,7,1
2.41022,-363,350,-125,-3,7,1
2.41031,-363,350,-125,-3,7,1
2.41035,-358,361,-92,-3,7,1
2.41037,-358,361,-92,-3,7,1
2.41042,-358,361,-92,-3,7,1
2.41043,-375,352,-48,-3,7,1
2.41046,-375,352,-48,-3,7,1
2.41051,-388,338,-36,-3,7,1
2.46367,-450,265,31,-3,7,1
2.46372,-450,265,31,-3,7,1
2.46381,-450,265,31,-3,7,1
2.46386,-436,273,53,-3,7,1
2.46390,-436,273,53,-3,7,1
2.46393,-449,264,30,-3,7,1
2.46397,-449,264,30,-3,7,1
2.46402,-449,264,30,-3,7,1
2.46404,-472,252,-53,-3,7,1
2.46406,-472,252,-53,-3,7,1
2.46412,-446,282,-114,-3,7,1
2.46416,-446,282,-114,-3,7,1
2.46417,-446,282,-114,-3,7,1
2.46418,-424,307,-128,-3,7,1
2.46419,-424,307,-128,-3,7,1
2.46426,-441,303,-103,-3,7,1
2.51544,-399,341,-69,-3,7,1
2.51550,-399,341,-69,-3,7,1
2.51556,-399,341,-69,-3,7,1
2.51560,-399,346,-40,-3,7,1
2.51561,-399,346,-40,-3,7,1
2.51563,-383,363,-8,-3,7,1
2.51565,-383,363,-8,-3,7,1
2.51570,-383,363,-8,-3,7,1
2.51576,-422,332,-14,-3,7,1
2.51579,-422,332,-14,-3,7,1
2.51581,-421,326,-13,-3,7,1
2.51582,-421,326,-13,-3,7,1
2.51583,-421,326,-13,-3,7,1
2.51584,-340,362,14,-3,7,1
2.51593,-340,362,14,-3,7,1
2.51594,-334,351,6,-3,7,1
2.56740,-430,283,-109,-3,7,1
2.56743,-430,283,-109,-3,7,1
2.56743,-431,282,-124,-3,7,1
2.56750,-431,282,-124,-3,7,1
2.56750,-417,310,-45,-3,7,1
2.56752,-417,310,-45,-3,7,1
2.56753,-417,310,-45,-3,7,1
2.56754,-406,342,66,-3,7,1
2.56766,-406,342,66,-3,7,1
2.56767,-397,343,117,-3,7,1
2.56767,-397,343,117,-3,7,1
2.56773,-397,343,117,-3,7,1
2.56774,-370,340,96,-3,7,1
2.56774,-370,340,96,-3,7,1
2.56775,-346,358,23,-3,7,1
2.56776,-346,358,23,-3,7,1
2.62282,-394,311,-49,-3,7,1
2.62285,-360,327,-13,-3,7,1
2.62286,-360,327,-13,-3,7,1
2.62293,-389,325,-16,-3,7,1
2.62304,-389,325,-16,-3,7,1
2.62304,-389,325,-16,-3,7,1
2.62312,-424,318,-65,-3,7,1
2.62313,-424,318,-65,-3,7,1
2.62313,-412,316,-107,-3,7,1
2.62313,-412,316,-107,-3,7,1
2.62317,-412,316,-107,-3,7,1
2.62317,-388,307,-110,-3,7,1
2.62318,-388,307,-110,-3,7,1
2.62318,-386,313,-60,-3,7,1
2.62322,-386,313,-60,-3,7,1
2.62322,-386,313,-60,-3,7,1
2.67755,-448,286,-46,-3,7,1
2.67760,-448,286,-46,-3,7,1
2.67768,-448,286,-46,-3,7,1
2.67773,-437,275,-117,-3,7,1
2.67775,-437,275,-117,-3,7,1
2.67776,-395,301,-147,-3,7,1
2.67787,-395,301,-147,-3,7,1
2.67789,-395,301,-147,-3,7,1
2.67790,-369,338,-130,-3,7,1
2.67791,-369,338,-130,-3,7,1
2.67795,-398,335,-100,-3,7,1
2.67810,-398,335,-100,-3,7,1
2.67812,-398,335,-100,-3,7,1
2.67813,-407,322,-54,-3,7,1
2.67814,-407,322,-54,-3,7,1
2.67815,-363,337,8,-3,7,1
2.73330,-368,343,-86,-3,7,1
2.73338,-368,343,-86,-3,7,1
2.73340,-414,337,-79,-3,7,1
2.73353,-414,337,-79,-3,7,1
2.73355,-403,348,-45,-3,7,1
2.73357,-403,348,-45,-3,7,1
2.73359,-403,348,-45,-3,7,1
2.73361,-353,355,-10,-3,7,1
2.73364,-353,355,-10,-3,7,1
2.73365,-336,350,4,-3,7,1
2.73380,-336,350,4,-3,7,1
2.73384,-336,350,4,-3,7,1
2.73386,-369,351,-5,-3,7,1
2.73387,-369,351,-5,-3,7,1
2.73389,-398,352,-39,-3,7,1
2.73399,-398,352,-39,-3,7,1
2.78913,-387,307,70,-3,7,1
2.78920,-387,307,70,-3,7,1
2.78944,-387,307,70,-3,7,1
2.78949,-428,308,12,-3,7,1
2.78963,-428,308,12,-3,7,1
2.78975,-438,307,-25,-3,7,1
2.78983,-438,307,-25,-3,7,1
2.78997,-438,307,-25,-3,7,1
2.79007,-433,291,-19,-3,7,1
2.79013,-433,291,-19,-3,7,1
2.79015,-436,279,28,-3,7,1
2.79033,-436,279,28,-3,7,1
2.79044,-436,279,28,-3,7,1
2.79047,-438,286,72,-3,7,1
2.79049,-438,286,72,-3,7,1
2.79064,-448,297,49,-3,7,1
2.84518,-437,288,-124,-3,7,1
2.84522,-437,288,-124,-3,7,1
2.84528,-389,306,-72,-3,7,1
2.84530,-389,306,-72,-3,7,1
2.84537,-389,306,-72,-3,7,1
2.84540,-418,291,-3,-3,7,1
2.84541,-418,291,-3,-3,7,1
2.84544,-453,292,44,-3,7,1
2.84545,-453,292,44,-3,7,1
2.84550,-453,292,44,-3,7,1
2.84554,-413,322,57,-3,7,1
2.84556,-413,322,57,-3,7,1
2.84558,-368,337,28,-3,7,1
2.84559,-368,337,28,-3,7,1
2.84561,-368,337,28,-3,7,1
2.84562,-382,325,-23,-3,7,1
2.89701,-392,329,-28,-3,7,1
2.89748,-407,319,-30,-3,7,1
2.89782,-407,319,-30,-3,7,1
2.89793,-401,323,-26,-3,7,1
2.89798,-401,323,-26,-3,7,1
2.89805,-401,323,-26,-3,7,1
2.89808,-391,328,-24,-3,7,1
2.89817,-391,328,-24,-3,7,1
2.89820,-396,319,-40,-3,7,1
2.89834,-396,319,-40,-3,7,1
2.89845,-396,319,-40,-3,7,1
2.89847,-404,314,-56,-3,7,1
2.89850,-404,314,-56,-3,7,1
2.89855,-405,321,-48,-3,7,1
2.89864,-405,321,-48,-3,7,1
2.89867,-405,321,-48,-3,7,1
2.95349,-404,317,-20,-3,7,1
2.95356,-404,317,-20,-3,7,1
2.95360,-397,320,-26,-3,7,1
2.95362,-397,320,-26,-3,7,1
2.95367,-397,320,-26,-3,7,1
2.95371,-401,318,-29,-3,7,1
2.95373,-401,318,-29,-3,7,1
2.95374,-406,317,-28,-3,7,1
2.95382,-406,317,-28,-3,7,1
2.95385,-406,317,-28,-3,7,1
2.95399,-408,319,-25,-3,7,1
2.95401,-408,319,-25,-3,7,1
2.95403,-411,319,-19,-3,7,1
2.95404,-411,319,-19,-3,7,1
2.95406,-411,319,-19,-3,7,1
2.95411,-410,319,-17,-3,7,1
3.00830,-399,321,-29,-3,7,1
3.00837,-399,321,-29,-3,7,1
3.00844,-406,319,-23,-3,7,1
3.00849,-406,319,-23,-3,7,1
3.00857,-406,319,-23,-3,7,1
3.00864,-407,317,-24,-3,7,1
3.00869,-407,317,-24,-3,7,1
3.00873,-400,318,-28,-3,7,1
3.00875,-400,318,-28,-3,7,1
3.00877,-400,318,-28,-3,7,1
3.00881,-399,319,-32,-3,7,1
3.00884,-399,319,-32,-3,7,1
3.00888,-405,318,-35,-3,7,1
3.00891,-405,318,-35,-3,7,1
3.00893,-405,318,-35,-3,7,1
3.00895,-405,320,-32,-3,7,1
3.05930,-399,320,-27,-3,7,1
3.05947,-402,322,-25,-3,7,1
3.05960,-402,322,-25,-3,7,1
3.05978,-402,322,-25,-3,7,1
3.05983,-403,322,-27,-3,7,1
3.05985,-403,322,-27,-3,7,1
3.06008,-401,322,-30,-3,7,1
3.06037,-401,322,-30,-3,7,1
3.06043,-401,322,-30,-3,7,1
3.06046,-400,321,-30,-3,7,1
3.06056,-400,321,-30,-3,7,1
3.06060,-401,320,-28,-3,7,1
3.06069,-401,320,-28,-3,7,1
3.06073,-401,320,-28,-3,7,1
3.06079,-402,321,-28,-3,7,1
3.06081,-402,321,-28,-3,7,1
3.11517,-403,320,-23,-3,7,1
3.11522,-403,319,-20,-3,7,1
3.11530,-403,319,-20,-3,7,1
3.11532,-403,319,-20,-3,7,1
3.11536,-404,318,-23,-3,7,1
3.11537,-404,318,-23,-3,7,1
3.11538,-400,319,-26,-3,7,1
3.11540,-400,319,-26,-3,7,1
3.11541,-400,319,-26,-3,7,1
3.11553,-398,320,-27,-3,7,1
3.11556,-398,320,-27,-3,7,1
3.11559,-401,318,-30,-3,7,1
3.11560,-401,318,-30,-3,7,1
3.11561,-401,318,-30,-3,7,1
3.11562,-403,319,-29,-3,7,1
3.11565,-403,319,-29,-3,7,1
3.16710,-404,321,-32,-3,7,1
3.16716,-400,322,-34,-3,7,1
3.16726,-400,322,-34,-3,7,1
3.16734,-399,322,-35,-3,7,1
3.16740,-399,322,-35,-3,7,1
3.16748,-399,322,-35,-3,7,1
3.16756,-406,321,-33,-3,7,1
3.16763,-406,321,-33,-3,7,1
3.16765,-408,318,-30,-3,7,1
3.16774,-408,318,-30,-3,7,1
3.16776,-408,318,-30,-3,7,1
3.16777,-405,317,-26,-3,7,1
3.16788,-405,317,-26,-3,7,1
3.16791,-402,319,-25,-3,7,1
3.16795,-402,319,-25,-3,7,1
3.16802,-402,319,-25,-3,7,1
3.22243,-404,321,-23,-3,7,1
3.22247,-404,321,-23,-3,7,1
3.22252,-409,322,-27,-3,7,1
3.22255,-409,322,-27,-3,7,1
3.22261,-409,322,-27,-3,7,1
3.22263,-405,323,-25,-3,7,1
3.22264,-405,323,-25,-3,7,1
3.22270,-398,323,-22,-3,7,1
3.22275,-398,323,-22,-3,7,1
3.22277,-398,323,-22,-3,7,1
3.22281,-401,321,-24,-3,7,1
3.22282,-401,321,-24,-3,7,1
3.22283,-402,320,-25,-3,7,1
3.22286,-402,320,-25,-3,7,1
3.22286,-402,320,-25,-3,7,1
3.22288,-398,324,-21,-3,7,1
3.27757,-400,316,-25,-3,7,1
3.27764,-401,316,-27,-3,7,1
3.27772,-401,316,-27,-3,7,1
3.27803,-401,316,-27,-3,7,1
3.27808,-406,315,-31,-3,7,1
3.27829,-406,315,-31,-3,7,1
3.27834,-407,316,-32,-3,7,1
3.27836,-407,316,-32,-3,7,1
3.27839,-407,316,-32,-3,7,1
3.27852,-404,319,-29,-3,7,1
3.27858,-404,319,-29,-3,7,1
3.27861,-406,320,-27,-3,7,1
3.27863,-406,320,-27,-3,7,1
3.27874,-406,320,-27,-3,7,1
3.27888,-407,319,-25,-3,7,1
3.27891,-407,319,-25,-3,7,1
3.33118,-403,322,-26,-3,7,1
3.33122,-403,322,-26,-3,7,1
3.33128,-405,321,-26,-3,7,1
3.33130,-405,321,-26,-3,7,1
3.33138,-401,321,-22,-3,7,1
3.33139,-401,321,-22,-3,7,1
3.33141,-401,321,-22,-3,7,1
3.33144,-397,324,-17,-3,7,1
3.33145,-397,324,-17,-3,7,1
3.33149,-399,322,-23,-3,7,1
3.33151,-399,322,-23,-3,7,1
3.33152,-399,322,-23,-3,7,1
3.33154,-401,319,-29,-3,7,1
3.33156,-401,319,-29,-3,7,1
3.33161,-401,321,-29,-3,7,1
3.33162,-401,321,-29,-3,7,1
3.38365,-403,321,-29,-3,7,1
3.38370,-403,321,-29,-3,7,1
3.38378,-400,323,-25,-3,7,1
3.38385,-400,323,-25,-3,7,1
3.38390,-400,323,-25,-3,7,1
3.38395,-399,321,-29,-3,7,1
3.38398,-399,321,-29,-3,7,1
3.38404,-404,319,-33,-3,7,1
3.38406,-404,319,-33,-3,7,1
3.38410,-404,319,-33,-3,7,1
3.38416,-403,321,-32,-3,7,1
3.38418,-403,321,-32,-3,7,1
3.38422,-400,323,-30,-3,7,1
3.38428,-400,323,-30,-3,7,1
3.38430,-400,323,-30,-3,7,1
3.38431,-406,321,-28,-3,7,1
3.43618,-408,320,-24,-3,7,1
3.43624,-408,320,-24,-3,7,1
3.43625,-408,320,-24,-3,7,1
3.43639,-410,320,-27,-3,7,1
3.43642,-410,320,-27,-3,7,1
3.43644,-406,319,-30,-3,7,1
3.43648,-406,319,-30,-3,7,1
3.43651,-406,319,-30,-3,7,1
3.43653,-400,318,-29,-3,7,1
3.43654,-400,318,-29,-3,7,1
3.43655,-400,319,-25,-3,7,1
3.43662,-400,319,-25,-3,7,1
3.43664,-400,319,-25,-3,7,1
3.43667,-405,319,-21,-3,7,1
3.43669,-405,319,-21,-3,7,1
3.43673,-407,319,-22,-3,7,1
3.49161,-405,321,-33,-3,7,1
3.49166,-400,322,-33,-3,7,1
3.49173,-400,322,-33,-3,7,1
3.49180,-397,320,-29,-3,7,1
3.49183,-397,320,-29,-3,7,1
3.49184,-397,320,-29,-3,7,1
3.49186,-396,321,-24,-3,7,1
3.49193,-396,321,-24,-3,7,1
3.49198,-400,323,-25,-3,7,1
3.49200,-400,323,-25,-3,7,1
3.49205,-400,323,-25,-3,7,1
3.49208,-402,322,-29,-3,7,1
3.49209,-402,322,-29,-3,7,1
3.49211,-401,320,-30,-3,7,1
3.49227,-401,320,-30,-3,7,1
3.49231,-401,320,-30,-3,7,1
3.54724,-407,318,-26,-3,7,1
3.54729,-407,318,-26,-3,7,1
3.54740,-407,318,-26,-3,7,1
3.54748,-406,319,-29,-3,7,1
3.54754,-406,319,-29,-3,7,1
3.54757,-406,319,-31,-3,7,1
3.54764,-406,319,-31,-3,7,1
3.54768,-406,319,-31,-3,7,1
3.54771,-406,317,-31,-3,7,1
3.54776,-406,317,-31,-3,7,1
3.54780,-402,318,-24,-3,7,1
3.54782,-402,318,-24,-3,7,1
3.54784,-402,318,-24,-3,7,1
3.54787,-403,318,-24,-3,7,1
3.54790,-403,318,-24,-3,7,1
3.54791,-403,318,-29,-3,7,1
3.59980,-401,322,-24,-3,7,1
3.59982,-401,322,-24,-3,7,1
3.59989,-403,321,-27,-3,7,1
3.59993,-403,321,-27,-3,7,1
3.59999,-403,321,-30,-3,7,1
3.60006,-403,321,-30,-3,7,1
3.60007,-403,321,-30,-3,7,1
3.60007,-404,322,-28,-3,7,1
3.60007,-404,322,-28,-3,7,1
3.60011,-406,321,-29,-3,7,1
3.60012,-406,321,-29,-3,7,1
3.60013,-406,321,-29,-3,7,1
3.60013,-406,320,-30,-3,7,1
3.60020,-406,320,-30,-3,7,1
3.60025,-403,323,-25,-3,7,1
3.60026,-403,323,-25,-3,7,1
3.65513,-406,318,-29,-3,7,1
3.65518,-406,318,-29,-3,7,1
3.65525,-406,318,-29,-3,7,1
3.65528,-409,319,-31,-3,7,1
3.65535,-409,319,-31,-3,7,1
3.65542,-404,321,-28,-3,7,1
3.65544,-404,321,-28,-3,7,1
3.65551,-404,321,-28,-3,7,1
3.65553,-402,321,-25,-3,7,1
3.65556,-402,321,-25,-3,7,1
3.65559,-404,320,-23,-3,7,1
3.65561,-404,320,-23,-3,7,1
3.65563,-404,320,-23,-3,7,1
3.65568,-405,319,-25,-3,7,1
3.65571,-405,319,-25,-3,7,1
3.65573,-402,318,-28,-3,7,1
3.70634,-403,321,-24,-3,7,1
3.70644,-403,321,-24,-3,7,1
3.70645,-401,322,-25,-3,7,1
3.70645,-401,322,-25,-3,7,1
3.70652,-398,321,-27,-3,7,1
3.70653,-398,321,-27,-3,7,1
3.70656,-398,321,-27,-3,7,1
3.70656,-402,320,-29,-3,7,1
3.70658,-402,320,-29,-3,7,1
3.70661,-407,320,-30,-3,7,1
3.70662,-407,320,-30,-3,7,1
3.70662,-407,320,-30,-3,7,1
3.70662,-407,319,-29,-3,7,1
3.70663,-407,319,-29,-3,7,1
3.70663,-406,319,-25,-3,7,1
3.70669,-406,319,-25,-3,7,1
3.75925,-402,318,-27,-3,7,1
3.75930,-402,318,-27,-3,7,1
3.75939,-400,321,-29,-3,7,1
3.75941,-400,321,-29,-3,7,1
3.75955,-400,321,-29,-3,7,1
3.75957,-406,321,-30,-3,7,1
3.75959,-406,321,-30,-3,7,1
3.75960,-408,320,-30,-3,7,1
3.75962,-408,320,-30,-3,7,1
3.75964,-408,320,-30,-3,7,1
3.75965,-404,321,-29,-3,7,1
3.75982,-404,321,-29,-3,7,1
3.75990,-402,322,-25,-3,7,1
3.75997,-402,322,-25,-3,7,1
3.75997,-402,322,-25,-3,7,1
3.75998,-402,321,-23,-3,7,1
3.81118,-404,320,-29,-3,7,1
3.81123,-404,320,-29,-3,7,1
3.81130,-408,319,-31,-3,7,1
3.81135,-408,319,-31,-3,7,1
3.81136,-408,319,-31,-3,7,1
3.81138,-404,319,-28,-3,7,1
3.81146,-404,319,-28,-3,7,1
3.81148,-398,318,-24,-3,7,1
3.81149,-398,318,-24,-3,7,1
3.81150,-398,318,-24,-3,7,1
3.81156,-400,318,-23,-3,7,1
3.81160,-400,318,-23,-3,7,1
3.81161,-404,319,-24,-3,7,1
3.81169,-404,319,-24,-3,7,1
3.81171,-404,319,-24,-3,7,1
3.81172,-402,320,-27,-3,7,1
3.86648,-397,320,-29,-3,7,1
3.86653,-400,321,-27,-3,7,1
3.86659,-400,321,-27,-3,7,1
3.86661,-400,321,-27,-3,7,1
3.86662,-402,321,-28,-3,7,1
3.86664,-402,321,-28,-3,7,1
3.86676,-402,320,-31,-3,7,1
3.86683,-402,320,-31,-3,7,1
3.86685,-402,320,-31,-3,7,1
3.86688,-400,319,-29,-3,7,1
3.86689,-400,319,-29,-3,7,1
3.86693,-401,320,-26,-3,7,1
3.86696,-401,320,-26,-3,7,1
3.86697,-401,320,-26,-3,7,1
3.86709,-406,320,-28,-3,7,1
3.86711,-406,320,-28,-3,7,1
3.91852,-406,317,-24,-3,7,1
3.91856,-405,320,-24,-3,7,1
3.91862,-405,320,-24,-3,7,1
3.91864,-406,319,-28,-3,7,1
3.91868,-406,319,-28,-3,7,1
3.91872,-406,319,-28,-3,7,1
3.91875,-405,319,-28,-3,7,1
3.91880,-405,319,-28,-3,7,1
3.91885,-401,320,-24,-3,7,1
3.91890,-401,320,-24,-3,7,1
3.91891,-401,320,-24,-3,7,1
3.91894,-399,321,-24,-3,7,1
3.91897,-399,321,-24,-3,7,1
3.91899,-400,322,-25,-3,7,1
3.91902,-400,322,-25,-3,7,1
3.91905,-400,322,-25,-3,7,1
3.97371,-399,320,-28,-3,7,1
3.97377,-399,320,-28,-3,7,1
3.97384,-401,319,-28,-3,7,1
3.97387,-401,319,-28,-3,7,1
3.97397,-401,319,-28,-3,7,1
3.97402,-402,319,-27,-3,7,1
3.97406,-402,319,-27,-3,7,1
3.97411,-399,321,-27,-3,7,1
3.97414,-399,321,-27,-3,7,1
3.97418,-399,321,-27,-3,7,1
3.97420,-401,319,-29,-3,7,1
3.97424,-401,319,-29,-3,7,1
3.97427,-403,319,-27,-3,7,1
3.97429,-403,319,-27,-3,7,1
3.97436,-403,319,-27,-3,7,1
3.97438,-403,321,-25,-3,7,1
4.02815,-404,322,-26,-3,7,1
4.02829,-404,322,-26,-3,7,1
4.02953,-404,322,-26,-3,7,1
4.02960,-409,319,-29,-3,7,1
4.02968,-409,319,-29,-3,7,1
4.02971,-404,318,-28,-3,7,1
4.02976,-404,318,-28,-3,7,1
4.02982,-404,318,-28,-3,7,1
4.02992,-398,319,-25,-3,7,1
4.02994,-398,319,-25,-3,7,1
4.02998,-401,320,-25,-3,7,1
4.03000,-401,320,-25,-3,7,1
4.03005,-401,320,-25,-3,7,1
4.03007,-403,320,-28,-3,7,1
4.03015,-403,320,-28,-3,7,1
4.03017,-400,321,-29,-3,7,1
4.08524,-402,321,-32,-3,7,1
4.08532,-401,321,-31,-3,7,1
4.08539,-401,321,-31,-3,7,1
4.08546,-403,320,-28,-3,7,1
4.08550,-403,320,-28,-3,7,1
4.08557,-403,320,-28,-3,7,1
4.08559,-406,319,-24,-3,7,1
4.08560,-406,319,-24,-3,7,1
4.08562,-404,320,-25,-3,7,1
4.08572,-404,320,-25,-3,7,1
4.08577,-404,320,-25,-3,7,1
4.08583,-403,321,-32,-3,7,1
4.08584,-403,321,-32,-3,7,1
4.08588,-405,320,-33,-3,7,1
4.08599,-405,320,-33,-3,7,1
4.08602,-405,320,-33,-3,7,1
4.13959,-409,322,-24,-3,7,1
4.13961,-404,319,-29,-3,7,1
4.13962,-404,319,-29,-3,7,1
4.13962,-399,318,-29,-3,7,1
4.13969,-399,318,-29,-3,7,1
4.13973,-404,318,-24,-3,7,1
4.13986,-404,318,-24,-3,7,1
4.13986,-404,318,-24,-3,7,1
4.13986,-408,318,-25,-3,7,1
4.13987,-408,318,-25,-3,7,1
4.13990,-405,319,-26,-3,7,1
4.13991,-405,319,-26,-3,7,1
4.13991,-405,319,-26,-3,7,1
4.13994,-403,321,-27,-3,7,1
4.13994,-403,321,-27,-3,7,1
4.13995,-404,321,-30,-3,7,1
4.19186,-399,321,-24,-3,7,1
4.19188,-399,321,-24,-3,7,1
4.19195,-401,320,-25,-3,7,1
4.19196,-401,320,-25,-3,7,1
4.19204,-405,320,-28,-3,7,1
4.19205,-405,320,-28,-3,7,1
4.19212,-405,320,-28,-3,7,1
4.19213,-405,321,-30,-3,7,1
4.19219,-405,321,-30,-3,7,1
4.19219,-403,320,-28,-3,7,1
4.19220,-403,320,-28,-3,7,1
4.19220,-403,320,-28,-3,7,1
4.19220,-404,321,-24,-3,7,1
4.19228,-404,321,-24,-3,7,1
4.19230,-404,319,-24,-3,7,1
4.19233,-404,319,-24,-3,7,1
4.24604,-405,316,-27,-3,7,1
4.24607,-407,317,-27,-3,7,1
4.24607,-407,317,-27,-3,7,1
4.24608,-405,321,-24,-3,7,1
4.24619,-405,321,-24,-3,7,1
4.24621,-405,321,-24,-3,7,1
4.24626,-404,322,-26,-3,7,1
4.24627,-404,322,-26,-3,7,1
4.24637,-403,320,-28,-3,7,1
4.24637,-403,320,-28,-3,7,1
4.24640,-403,320,-28,-3,7,1
4.24641,-399,321,-26,-3,7,1
4.24650,-399,321,-26,-3,7,1
4.24650,-398,321,-26,-3,7,1
4.24650,-398,321,-26,-3,7,1
4.24652,-398,321,-26,-3,7,1
4.29775,-400,323,-25,-3,7,1
4.29780,-400,323,-25,-3,7,1
4.29790,-404,322,-26,-3,7,1
4.29794,-404,322,-26,-3,7,1
4.29796,-404,322,-26,-3,7,1
4.29798,-402,322,-26,-3,7,1
4.29799,-402,322,-26,-3,7,1
4.29802,-401,321,-27,-3,7,1
4.29806,-401,321,-27,-3,7,1
4.29808,-401,321,-27,-3,7,1
4.29809,-407,319,-28,-3,7,1
4.29812,-407,319,-28,-3,7,1
4.29814,-410,320,-26,-3,7,1
4.29818,-410,320,-26,-3,7,1
4.29821,-410,320,-26,-3,7,1
4.29822,-407,320,-26,-3,7,1
4.34947,-405,317,-29,-3,7,1
4.34954,-405,317,-29,-3,7,1
4.34962,-407,318,-29,-3,7,1
4.34964,-407,318,-29,-3,7,1
4.34968,-407,318,-29,-3,7,1
4.34970,-405,320,-28,-3,7,1
4.34972,-405,320,-28,-3,7,1
4.34973,-406,320,-27,-3,7,1
4.34984,-406,320,-27,-3,7,1
4.34994,-406,320,-27,-3,7,1
4.34996,-409,319,-27,-3,7,1
4.34998,-409,319,-27,-3,7,1
4.35002,-406,319,-25,-3,7,1
4.35005,-406,319,-25,-3,7,1
4.35006,-406,319,-25,-3,7,1
4.35014,-399,320,-24,-3,7,1
4.40044,-406,321,-26,-3,7,1
4.40077,-406,320,-26,-3,7,1
4.40085,-406,320,-26,-3,7,1
4.40091,-406,320,-26,-3,7,1
4.40099,-406,321,-26,-3,7,1
4.40103,-406,321,-26,-3,7,1
4.40107,-404,320,-27,-3,7,1
4.40110,-404,320,-27,-3,7,1
4.40115,-404,320,-27,-3,7,1
4.40117,-400,319,-27,-3,7,1
4.40119,-400,319,-27,-3,7,1
4.40120,-398,320,-26,-3,7,1
4.40125,-398,320,-26,-3,7,1
4.40128,-398,320,-26,-3,7,1
4.40130,-400,321,-27,-3,7,1
4.40132,-400,321,-27,-3,7,1
4.45503,-401,319,-26,-3,7,1
4.45507,-401,319,-26,-3,7,1
4.45513,-403,319,-30,-3,7,1
4.45516,-403,319,-30,-3,7,1
4.45523,-404,319,-31,-3,7,1
4.45525,-404,319,-31,-3,7,1
4.45531,-404,319,-31,-3,7,1
4.45533,-402,318,-29,-3,7,1
4.45536,-402,318,-29,-3,7,1
4.45538,-401,321,-24,-3,7,1
4.45539,-401,321,-24,-3,7,1
4.45545,-401,321,-24,-3,7,1
4.45553,-404,322,-23,-3,7,1
4.45554,-404,322,-23,-3,7,1
4.45556,-407,320,-25,-3,7,1
4.45561,-407,320,-25,-3,7,1
4.50855,-398,320,-31,-3,7,1
4.50868,-402,320,-28,-3,7,1
4.50871,-402,320,-28,-3,7,1
4.50883,-408,318,-28,-3,7,1
4.50888,-408,318,-28,-3,7,1
4.50894,-408,318,-28,-3,7,1
4.50897,-408,320,-25,-3,7,1
4.50901,-408,320,-25,-3,7,1
4.50905,-404,321,-23,-3,7,1
4.50907,-404,321,-23,-3,7,1
4.50910,-404,321,-23,-3,7,1
4.50914,-402,319,-24,-3,7,1
4.50916,-402,319,-24,-3,7,1
4.50923,-403,319,-27,-3,7,1
4.50927,-403,319,-27,-3,7,1
4.50928,-403,319,-27,-3,7,1
4.56112,-406,321,-23,-3,7,1
4.56116,-406,321,-23,-3,7,1
4.56121,-405,320,-29,-3,7,1
4.56123,-405,320,-29,-3,7,1
4.56124,-401,319,-29,-3,7,1
4.56131,-401,319,-29,-3,7,1
4.56133,-401,319,-29,-3,7,1
4.56133,-401,320,-26,-3,7,1
4.56141,-401,320,-26,-3,7,1
4.56145,-404,321,-27,-3,7,1
4.56146,-404,321,-27,-3,7,1
4.56147,-404,321,-27,-3,7,1
4.56149,-406,321,-29,-3,7,1
4.56150,-406,321,-29,-3,7,1
4.56153,-406,322,-27,-3,7,1
4.56155,-406,322,-27,-3,7,1
4.61181,-399,320,-30,-3,7,1
4.61186,-399,320,-30,-3,7,1
4.61190,-401,318,-31,-3,7,1
4.61191,-401,318,-31,-3,7,1
4.61197,-401,318,-31,-3,7,1
4.61201,-404,319,-26,-3,7,1
4.61203,-404,319,-26,-3,7,1
4.61210,-405,319,-24,-3,7,1
4.61211,-405,319,-24,-3,7,1
4.61213,-405,319,-24,-3,7,1
4.61217,-408,318,-27,-3,7,1
4.61220,-408,318,-27,-3,7,1
4.61223,-408,320,-29,-3,7,1
4.61227,-408,320,-29,-3,7,1
4.61231,-408,320,-29,-3,7,1
4.61235,-401,322,-29,-3,7,1
4.66485,-403,321,-31,-3,7,1
4.66488,-403,321,-31,-3,7,1
4.66495,-404,320,-29,-3,7,1
4.66497,-404,320,-29,-3,7,1
4.66498,-408,320,-27,-3,7,1
4.66498,-408,320,-27,-3,7,1
4.66499,-408,320,-27,-3,7,1
4.66510,-409,320,-25,-3,7,1
4.66510,-409,320,-25,-3,7,1
4.66511,-404,319,-25,-3,7,1
4.66520,-404,319,-25,-3,7,1
4.66520,-404,319,-25,-3,7,1
4.66521,-400,321,-24,-3,7,1
4.66522,-400,321,-24,-3,7,1
4.66523,-401,322,-26,-3,7,1
4.66533,-401,322,-26,-3,7,1
4.71591,-409,318,-25,-3,7,1
4.71606,-403,318,-23,-3,7,1
4.71608,-403,318,-23,-3,7,1
4.71609,-399,320,-22,-3,7,1
4.71610,-399,320,-22,-3,7,1
4.71611,-399,320,-22,-3,7,1
